Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Math,1,math1_100_2_7.patch,8,39,1
Math,1,math1_100_2_7.patch,9,39,5
Math,1,math1_100_2_7.patch,10,38,2
Math,1,math1_100_3_0.patch,1,39,2
Math,1,math1_100_3_0.patch,2,40,1
Math,1,math1_100_3_0.patch,3,38,2
Math,1,math1_100_3_0.patch,4,40,4
Math,1,math1_100_3_0.patch,5,41,1
Math,1,math1_100_3_0.patch,6,42,1
Math,1,math1_100_3_0.patch,7,40,1
Math,1,math1_100_3_0.patch,8,39,1
Math,1,math1_100_3_0.patch,9,39,5
Math,1,math1_100_3_0.patch,10,38,2
Math,1,math1_100_3_1.patch,1,39,2
Math,1,math1_100_3_1.patch,2,40,1
Math,1,math1_100_3_1.patch,3,38,2
Math,1,math1_100_3_1.patch,4,40,4
Math,1,math1_100_3_1.patch,5,41,1
Math,1,math1_100_3_1.patch,6,42,1
Math,1,math1_100_3_1.patch,7,40,1
Math,1,math1_100_3_1.patch,8,39,1
Math,1,math1_100_3_1.patch,9,39,5
Math,1,math1_100_3_1.patch,10,38,2
Math,1,math1_100_3_4.patch,1,39,2
Math,1,math1_100_3_4.patch,2,40,1
Math,1,math1_100_3_4.patch,3,38,2
Math,1,math1_100_3_4.patch,4,40,4
Math,1,math1_100_3_4.patch,5,41,1
Math,1,math1_100_3_4.patch,6,42,1
Math,1,math1_100_3_4.patch,7,40,1
Math,1,math1_100_3_4.patch,8,39,1
Math,1,math1_100_3_4.patch,9,39,5
Math,1,math1_100_3_4.patch,10,38,2
Math,1,math1_100_4_11.patch,1,39,2
Math,1,math1_100_4_11.patch,2,40,1
Math,1,math1_100_4_11.patch,3,38,2
Math,1,math1_100_4_11.patch,4,40,4
Math,1,math1_100_4_11.patch,5,41,1
Math,1,math1_100_4_11.patch,6,42,1
Math,1,math1_100_4_11.patch,7,40,1
Math,1,math1_100_4_11.patch,8,39,1
Math,1,math1_100_4_11.patch,9,39,5
Math,1,math1_100_4_11.patch,10,38,2
Math,1,math1_100_4_13.patch,1,39,2
Math,1,math1_100_4_13.patch,2,40,1
Math,1,math1_100_4_13.patch,3,38,2
Math,1,math1_100_4_13.patch,4,40,4
Math,1,math1_100_4_13.patch,5,41,1
Math,1,math1_100_4_13.patch,6,42,1
Math,1,math1_100_4_13.patch,7,40,1
Math,1,math1_100_4_13.patch,8,39,1
Math,1,math1_100_4_13.patch,9,39,5
Math,1,math1_100_4_13.patch,10,38,2
Math,1,math1_100_4_14.patch,1,39,2
Math,1,math1_100_4_14.patch,2,40,1
Math,1,math1_100_4_14.patch,3,38,2
Math,1,math1_100_4_14.patch,4,40,4
Math,1,math1_100_4_14.patch,5,41,1
Math,1,math1_100_4_14.patch,6,42,1
Math,1,math1_100_4_14.patch,7,40,1
Math,1,math1_100_4_14.patch,8,39,1
Math,1,math1_100_4_14.patch,9,39,5
Math,1,math1_100_4_14.patch,10,38,2
Math,1,math1_100_4_8.patch,1,39,2
Math,1,math1_100_4_8.patch,2,40,1
Math,1,math1_100_4_8.patch,3,38,2
Math,1,math1_100_4_8.patch,4,40,4
Math,1,math1_100_4_8.patch,5,41,1
Math,1,math1_100_4_8.patch,6,42,1
Math,1,math1_100_4_8.patch,7,40,1
Math,1,math1_100_4_8.patch,8,39,1
Math,1,math1_100_4_8.patch,9,39,5
Math,1,math1_100_4_8.patch,10,38,2
Math,1,math1_100_5_0.patch,1,39,2
Math,1,math1_100_5_0.patch,2,40,1
Math,1,math1_100_5_0.patch,3,38,2
Math,1,math1_100_5_0.patch,4,40,4
Math,1,math1_100_5_0.patch,5,41,1
Math,1,math1_100_5_0.patch,6,42,1
Math,1,math1_100_5_0.patch,7,40,1
Math,1,math1_100_5_0.patch,8,39,1
Math,1,math1_100_5_0.patch,9,39,5
Math,1,math1_100_5_0.patch,10,38,2
Math,1,math1_100_5_1.patch,1,39,2
Math,1,math1_100_5_1.patch,2,40,1
Math,1,math1_100_5_1.patch,3,38,2
Math,1,math1_100_5_1.patch,4,40,4
Math,1,math1_100_5_1.patch,5,41,1
Math,1,math1_100_5_1.patch,6,42,1
Math,1,math1_100_5_1.patch,7,40,1
Math,1,math1_100_5_1.patch,8,39,1
Math,1,math1_100_5_1.patch,9,39,5
Math,1,math1_100_5_1.patch,10,38,2
Math,1,math1_20_2_0.patch,1,39,2
Math,1,math1_20_2_0.patch,2,40,1
Math,1,math1_20_2_0.patch,3,38,2
Math,1,math1_20_2_0.patch,4,40,4
Math,1,math1_20_2_0.patch,5,41,1
Math,1,math1_20_2_0.patch,6,42,1
Math,1,math1_20_2_0.patch,7,40,1
Math,1,math1_20_2_0.patch,8,39,1
Math,1,math1_20_2_0.patch,9,39,5
Math,1,math1_20_2_0.patch,10,38,2
Math,1,math1_20_3_0.patch,1,39,2
Math,1,math1_20_3_0.patch,2,40,1
Math,1,math1_20_3_0.patch,3,38,2
Math,1,math1_20_3_0.patch,4,40,4
Math,1,math1_20_3_0.patch,5,41,1
Math,1,math1_20_3_0.patch,6,42,1
Math,1,math1_20_3_0.patch,7,40,1
Math,1,math1_20_3_0.patch,8,39,1
Math,1,math1_20_3_0.patch,9,39,5
Math,1,math1_20_3_0.patch,10,38,2
Math,1,math1_40_1_0.patch,1,39,2
Math,1,math1_40_1_0.patch,2,40,1
Math,1,math1_40_1_0.patch,3,38,2
Math,1,math1_40_1_0.patch,4,40,4
Math,1,math1_40_1_0.patch,5,41,1
Math,1,math1_40_1_0.patch,6,42,1
Math,1,math1_40_1_0.patch,7,40,1
Math,1,math1_40_1_0.patch,8,39,1
Math,1,math1_40_1_0.patch,9,39,5
Math,1,math1_40_1_0.patch,10,38,2
Math,1,math1_40_3_0.patch,1,39,2
Math,1,math1_40_3_0.patch,2,40,1
Math,1,math1_40_3_0.patch,3,38,2
Math,1,math1_40_3_0.patch,4,40,4
Math,1,math1_40_3_0.patch,5,41,1
Math,1,math1_40_3_0.patch,6,42,1
Math,1,math1_40_3_0.patch,7,40,1
Math,1,math1_40_3_0.patch,8,39,1
Math,1,math1_40_3_0.patch,9,39,5
Math,1,math1_40_3_0.patch,10,38,2
Math,1,math1_40_3_1.patch,1,39,2
Math,1,math1_40_3_1.patch,2,40,1
Math,1,math1_40_3_1.patch,3,38,2
Math,1,math1_40_3_1.patch,4,40,4
Math,1,math1_40_3_1.patch,5,41,1
Math,1,math1_40_3_1.patch,6,42,1
Math,1,math1_40_3_1.patch,7,40,1
Math,1,math1_40_3_1.patch,8,39,1
Math,1,math1_40_3_1.patch,9,39,5
Math,1,math1_40_3_1.patch,10,38,2
Math,1,math1_40_4_0.patch,1,39,2
Math,1,math1_40_4_0.patch,2,40,1
Math,1,math1_40_4_0.patch,3,38,2
Math,1,math1_40_4_0.patch,4,40,4
Math,1,math1_40_4_0.patch,5,41,1
Math,1,math1_40_4_0.patch,6,42,1
Math,1,math1_40_4_0.patch,7,40,1
Math,1,math1_40_4_0.patch,8,39,1
Math,1,math1_40_4_0.patch,9,39,5
Math,1,math1_40_4_0.patch,10,38,2
Math,1,math1_40_5_0.patch,1,39,2
Math,1,math1_40_5_0.patch,2,40,1
Math,1,math1_40_5_0.patch,3,38,2
Math,1,math1_40_5_0.patch,4,40,4
Math,1,math1_40_5_0.patch,5,41,1
Math,1,math1_40_5_0.patch,6,42,1
Math,1,math1_40_5_0.patch,7,40,1
Math,1,math1_40_5_0.patch,8,39,1
Math,1,math1_40_5_0.patch,9,39,5
Math,1,math1_40_5_0.patch,10,38,2
Math,1,math1_60_1_0.patch,1,39,2
Math,1,math1_60_1_0.patch,2,40,1
Math,1,math1_60_1_0.patch,3,38,2
Math,1,math1_60_1_0.patch,4,40,4
Math,1,math1_60_1_0.patch,5,41,1
Math,1,math1_60_1_0.patch,6,42,1
Math,1,math1_60_1_0.patch,7,40,1
Math,1,math1_60_1_0.patch,8,39,1
Math,1,math1_60_1_0.patch,9,39,5
Math,1,math1_60_1_0.patch,10,38,2
Math,1,math1_60_2_0.patch,1,39,2
Math,1,math1_60_2_0.patch,2,40,1
Math,1,math1_60_2_0.patch,3,38,2
Math,1,math1_60_2_0.patch,4,40,4
Math,1,math1_60_2_0.patch,5,41,1
Math,1,math1_60_2_0.patch,6,42,1
Math,1,math1_60_2_0.patch,7,40,1
Math,1,math1_60_2_0.patch,8,39,1
Math,1,math1_60_2_0.patch,9,39,5
Math,1,math1_60_2_0.patch,10,38,2
Math,1,math1_60_3_0.patch,1,39,2
Math,1,math1_60_3_0.patch,2,40,1
Math,1,math1_60_3_0.patch,3,38,2
Math,1,math1_60_3_0.patch,4,40,4
Math,1,math1_60_3_0.patch,5,41,1
Math,1,math1_60_3_0.patch,6,42,1
Math,1,math1_60_3_0.patch,7,40,1
Math,1,math1_60_3_0.patch,8,39,1
Math,1,math1_60_3_0.patch,9,39,5
Math,1,math1_60_3_0.patch,10,38,2
Math,1,math1_60_4_0.patch,1,39,2
Math,1,math1_60_4_0.patch,2,40,1
Math,1,math1_60_4_0.patch,3,38,2
Math,1,math1_60_4_0.patch,4,40,4
Math,1,math1_60_4_0.patch,5,41,1
Math,1,math1_60_4_0.patch,6,42,1
Math,1,math1_60_4_0.patch,7,40,1
Math,1,math1_60_4_0.patch,8,39,1
Math,1,math1_60_4_0.patch,9,39,5
Math,1,math1_60_4_0.patch,10,38,2
Math,1,math1_60_5_0.patch,1,39,2
Math,1,math1_60_5_0.patch,2,40,1
Math,1,math1_60_5_0.patch,3,38,2
Math,1,math1_60_5_0.patch,4,40,4
Math,1,math1_60_5_0.patch,5,41,1
Math,1,math1_60_5_0.patch,6,42,1
Math,1,math1_60_5_0.patch,7,40,1
Math,1,math1_60_5_0.patch,8,39,1
Math,1,math1_60_5_0.patch,9,39,5
Math,1,math1_60_5_0.patch,10,38,2
Math,1,math1_80_1_0.patch,1,39,2
Math,1,math1_80_1_0.patch,2,40,1
Math,1,math1_80_1_0.patch,3,38,2
Math,1,math1_80_1_0.patch,4,40,4
Math,1,math1_80_1_0.patch,5,41,1
Math,1,math1_80_1_0.patch,6,42,1
Math,1,math1_80_1_0.patch,7,40,1
Math,1,math1_80_1_0.patch,8,39,1
Math,1,math1_80_1_0.patch,9,39,5
Math,1,math1_80_1_0.patch,10,38,2
Math,1,math1_80_2_0.patch,1,39,2
Math,1,math1_80_2_0.patch,2,40,1
Math,1,math1_80_2_0.patch,3,38,2
Math,1,math1_80_2_0.patch,4,40,4
Math,1,math1_80_2_0.patch,5,41,1
Math,1,math1_80_2_0.patch,6,42,1
Math,1,math1_80_2_0.patch,7,40,1
Math,1,math1_80_2_0.patch,8,39,1
Math,1,math1_80_2_0.patch,9,39,5
Math,1,math1_80_2_0.patch,10,38,2
Math,1,math1_80_3_0.patch,1,39,2
Math,1,math1_80_3_0.patch,2,40,1
Math,1,math1_80_3_0.patch,3,38,2
Math,1,math1_80_3_0.patch,4,40,4
Math,1,math1_80_3_0.patch,5,41,1
Math,1,math1_80_3_0.patch,6,42,1
Math,1,math1_80_3_0.patch,7,40,1
Math,1,math1_80_3_0.patch,8,39,1
Math,1,math1_80_3_0.patch,9,39,5
Math,1,math1_80_3_0.patch,10,38,2
Math,1,math1_80_4_0.patch,1,39,2
Math,1,math1_80_4_0.patch,2,40,1
Math,1,math1_80_4_0.patch,3,38,2
Math,1,math1_80_4_0.patch,4,40,4
Math,1,math1_80_4_0.patch,5,41,1
Math,1,math1_80_4_0.patch,6,42,1
Math,1,math1_80_4_0.patch,7,40,1
Math,1,math1_80_4_0.patch,8,39,1
Math,1,math1_80_4_0.patch,9,39,5
Math,1,math1_80_4_0.patch,10,38,2
Math,1,math1_80_5_0.patch,1,39,2
Math,1,math1_80_5_0.patch,2,40,1
Math,1,math1_80_5_0.patch,3,38,2
Math,1,math1_80_5_0.patch,4,40,4
Math,1,math1_80_5_0.patch,5,41,1
Math,1,math1_80_5_0.patch,6,42,1
Math,1,math1_80_5_0.patch,7,40,1
Math,1,math1_80_5_0.patch,8,39,1
Math,1,math1_80_5_0.patch,9,39,5
Math,1,math1_80_5_0.patch,10,38,2
Math,40,math40_100_3_0.patch,1,14,2
Math,40,math40_100_3_0.patch,2,14,1
Math,40,math40_100_3_0.patch,3,15,4
Math,40,math40_100_3_0.patch,4,14,2
Math,40,math40_100_3_0.patch,5,15,1
Math,40,math40_100_3_0.patch,6,15,0
Math,40,math40_100_3_0.patch,7,14,1
Math,40,math40_100_3_0.patch,8,16,1
Math,40,math40_100_3_0.patch,9,15,3
Math,40,math40_100_3_0.patch,10,16,0
Math,40,math40_20_1_0.patch,1,14,3
Math,40,math40_20_1_0.patch,2,14,1
Math,40,math40_20_1_0.patch,3,15,4
Math,40,math40_20_1_0.patch,4,14,0
Math,40,math40_20_1_0.patch,5,15,1
Math,40,math40_20_1_0.patch,6,15,0
Math,40,math40_20_1_0.patch,7,14,2
Math,40,math40_20_1_0.patch,8,16,0
Math,40,math40_20_1_0.patch,9,15,0
Math,40,math40_20_1_0.patch,10,16,0
Math,40,math40_20_2_0.patch,1,14,3
Math,40,math40_20_2_0.patch,2,14,1
Math,40,math40_20_2_0.patch,3,15,4
Math,40,math40_20_2_0.patch,4,14,0
Math,40,math40_20_2_0.patch,5,15,1
Math,40,math40_20_2_0.patch,6,15,0
Math,40,math40_20_2_0.patch,7,14,2
Math,40,math40_20_2_0.patch,8,16,0
Math,40,math40_20_2_0.patch,9,15,0
Math,40,math40_20_2_0.patch,10,16,0
Math,40,math40_20_4_0.patch,1,14,2
Math,40,math40_20_4_0.patch,2,14,1
Math,40,math40_20_4_0.patch,3,15,4
Math,40,math40_20_4_0.patch,4,14,2
Math,40,math40_20_4_0.patch,5,15,1
Math,40,math40_20_4_0.patch,6,15,0
Math,40,math40_20_4_0.patch,7,14,1
Math,40,math40_20_4_0.patch,8,16,1
Math,40,math40_20_4_0.patch,9,15,3
Math,40,math40_20_4_0.patch,10,16,0
Math,40,math40_20_5_0.patch,1,14,3
Math,40,math40_20_5_0.patch,2,14,1
Math,40,math40_20_5_0.patch,3,15,4
Math,40,math40_20_5_0.patch,4,14,0
Math,40,math40_20_5_0.patch,5,15,1
Math,40,math40_20_5_0.patch,6,15,0
Math,40,math40_20_5_0.patch,7,14,2
Math,40,math40_20_5_0.patch,8,16,0
Math,40,math40_20_5_0.patch,9,15,0
Math,40,math40_20_5_0.patch,10,16,0
Math,40,math40_40_1_0.patch,1,14,3
Math,40,math40_40_1_0.patch,2,14,1
Math,40,math40_40_1_0.patch,3,15,4
Math,40,math40_40_1_0.patch,4,14,0
Math,40,math40_40_1_0.patch,5,15,1
Math,40,math40_40_1_0.patch,6,15,0
Math,40,math40_40_1_0.patch,7,14,2
Math,40,math40_40_1_0.patch,8,16,0
Math,40,math40_40_1_0.patch,9,15,0
Math,40,math40_40_1_0.patch,10,16,0
Math,40,math40_40_2_0.patch,1,14,2
Math,40,math40_40_2_0.patch,2,14,1
Math,40,math40_40_2_0.patch,3,15,4
Math,40,math40_40_2_0.patch,4,14,2
Math,40,math40_40_2_0.patch,5,15,1
Math,40,math40_40_2_0.patch,6,15,0
Math,40,math40_40_2_0.patch,7,14,1
Math,40,math40_40_2_0.patch,8,16,1
Math,40,math40_40_2_0.patch,9,15,3
Math,40,math40_40_2_0.patch,10,16,0
Math,40,math40_40_5_0.patch,1,14,2
Math,40,math40_40_5_0.patch,2,14,1
Math,40,math40_40_5_0.patch,3,15,4
Math,40,math40_40_5_0.patch,4,14,2
Math,40,math40_40_5_0.patch,5,15,1
Math,40,math40_40_5_0.patch,6,15,0
Math,40,math40_40_5_0.patch,7,14,1
Math,40,math40_40_5_0.patch,8,16,1
Math,40,math40_40_5_0.patch,9,15,3
Math,40,math40_40_5_0.patch,10,16,0
Math,40,math40_60_1_0.patch,1,14,3
Math,40,math40_60_1_0.patch,2,14,1
Math,40,math40_60_1_0.patch,3,15,4
Math,40,math40_60_1_0.patch,4,14,0
Math,40,math40_60_1_0.patch,5,15,1
Math,40,math40_60_1_0.patch,6,15,0
Math,40,math40_60_1_0.patch,7,14,2
Math,40,math40_60_1_0.patch,8,16,0
Math,40,math40_60_1_0.patch,9,15,0
Math,40,math40_60_1_0.patch,10,16,0
Math,40,math40_60_2_0.patch,1,14,3
Math,40,math40_60_2_0.patch,2,14,1
Math,40,math40_60_2_0.patch,3,15,4
Math,40,math40_60_2_0.patch,4,14,0
Math,40,math40_60_2_0.patch,5,15,1
Math,40,math40_60_2_0.patch,6,15,0
Math,40,math40_60_2_0.patch,7,14,2
Math,40,math40_60_2_0.patch,8,16,0
Math,40,math40_60_2_0.patch,9,15,0
Math,40,math40_60_2_0.patch,10,16,0
Math,40,math40_60_3_0.patch,1,14,3
Math,40,math40_60_3_0.patch,2,14,1
Math,40,math40_60_3_0.patch,3,15,4
Math,40,math40_60_3_0.patch,4,14,0
Math,40,math40_60_3_0.patch,5,15,1
Math,40,math40_60_3_0.patch,6,15,0
Math,40,math40_60_3_0.patch,7,14,2
Math,40,math40_60_3_0.patch,8,16,0
Math,40,math40_60_3_0.patch,9,15,0
Math,40,math40_60_3_0.patch,10,16,0
Math,40,math40_60_4_0.patch,1,14,2
Math,40,math40_60_4_0.patch,2,14,1
Math,40,math40_60_4_0.patch,3,15,4
Math,40,math40_60_4_0.patch,4,14,2
Math,40,math40_60_4_0.patch,5,15,1
Math,40,math40_60_4_0.patch,6,15,0
Math,40,math40_60_4_0.patch,7,14,1
Math,40,math40_60_4_0.patch,8,16,1
Math,40,math40_60_4_0.patch,9,15,3
Math,40,math40_60_4_0.patch,10,16,0
Math,40,math40_60_5_0.patch,1,14,3
Math,40,math40_60_5_0.patch,2,14,1
Math,40,math40_60_5_0.patch,3,15,4
Math,40,math40_60_5_0.patch,4,14,0
Math,40,math40_60_5_0.patch,5,15,1
Math,40,math40_60_5_0.patch,6,15,0
Math,40,math40_60_5_0.patch,7,14,2
Math,40,math40_60_5_0.patch,8,16,0
Math,40,math40_60_5_0.patch,9,15,0
Math,40,math40_60_5_0.patch,10,16,0
Math,40,math40_80_1_0.patch,1,14,3
Math,40,math40_80_1_0.patch,2,14,1
Math,40,math40_80_1_0.patch,3,15,4
Math,40,math40_80_1_0.patch,4,14,0
Math,40,math40_80_1_0.patch,5,15,1
Math,40,math40_80_1_0.patch,6,15,0
Math,40,math40_80_1_0.patch,7,14,2
Math,40,math40_80_1_0.patch,8,16,0
Math,40,math40_80_1_0.patch,9,15,0
Math,40,math40_80_1_0.patch,10,16,0
Math,40,math40_80_2_0.patch,1,14,3
Math,40,math40_80_2_0.patch,2,14,1
Math,40,math40_80_2_0.patch,3,15,4
Math,40,math40_80_2_0.patch,4,14,0
Math,40,math40_80_2_0.patch,5,15,1
Math,40,math40_80_2_0.patch,6,15,0
Math,40,math40_80_2_0.patch,7,14,2
Math,40,math40_80_2_0.patch,8,16,0
Math,40,math40_80_2_0.patch,9,15,0
Math,40,math40_80_2_0.patch,10,16,0
Math,40,math40_80_3_0.patch,1,14,3
Math,40,math40_80_3_0.patch,2,14,1
Math,40,math40_80_3_0.patch,3,15,4
Math,40,math40_80_3_0.patch,4,14,0
Math,40,math40_80_3_0.patch,5,15,1
Math,40,math40_80_3_0.patch,6,15,0
Math,40,math40_80_3_0.patch,7,14,2
Math,40,math40_80_3_0.patch,8,16,0
Math,40,math40_80_3_0.patch,9,15,0
Math,40,math40_80_3_0.patch,10,16,0
Math,40,math40_80_4_0.patch,1,14,2
Math,40,math40_80_4_0.patch,2,14,1
Math,40,math40_80_4_0.patch,3,15,4
Math,40,math40_80_4_0.patch,4,14,2
Math,40,math40_80_4_0.patch,5,15,1
Math,40,math40_80_4_0.patch,6,15,0
Math,40,math40_80_4_0.patch,7,14,1
Math,40,math40_80_4_0.patch,8,16,1
Math,40,math40_80_4_0.patch,9,15,3
Math,40,math40_80_4_0.patch,10,16,0
Math,40,math40_80_5_0.patch,1,14,2
Math,40,math40_80_5_0.patch,2,14,1
Math,40,math40_80_5_0.patch,3,15,4
Math,40,math40_80_5_0.patch,4,14,2
Math,40,math40_80_5_0.patch,5,15,1
Math,40,math40_80_5_0.patch,6,15,0
Math,40,math40_80_5_0.patch,7,14,1
Math,40,math40_80_5_0.patch,8,16,1
Math,40,math40_80_5_0.patch,9,15,3
Math,40,math40_80_5_0.patch,10,16,0
Math,41,math41_100_1_0.patch,1,18,0
Math,41,math41_100_1_0.patch,2,19,0
Math,41,math41_100_1_0.patch,3,19,0
Math,41,math41_100_1_0.patch,4,17,0
Math,41,math41_100_1_0.patch,5,16,0
Math,41,math41_100_1_0.patch,6,17,0
Math,41,math41_100_1_0.patch,7,18,0
Math,41,math41_100_1_0.patch,8,19,0
Math,41,math41_100_1_0.patch,9,18,0
Math,41,math41_100_1_0.patch,10,17,0
Math,41,math41_100_2_0.patch,1,18,0
Math,41,math41_100_2_0.patch,2,19,0
Math,41,math41_100_2_0.patch,3,19,0
Math,41,math41_100_2_0.patch,4,17,0
Math,41,math41_100_2_0.patch,5,16,0
Math,41,math41_100_2_0.patch,6,17,0
Math,41,math41_100_2_0.patch,7,18,0
Math,41,math41_100_2_0.patch,8,19,0
Math,41,math41_100_2_0.patch,9,18,0
Math,41,math41_100_2_0.patch,10,17,0
Math,41,math41_100_3_0.patch,1,18,0
Math,41,math41_100_3_0.patch,2,19,0
Math,41,math41_100_3_0.patch,3,19,0
Math,41,math41_100_3_0.patch,4,17,0
Math,41,math41_100_3_0.patch,5,16,0
Math,41,math41_100_3_0.patch,6,17,0
Math,41,math41_100_3_0.patch,7,18,0
Math,41,math41_100_3_0.patch,8,19,0
Math,41,math41_100_3_0.patch,9,18,0
Math,41,math41_100_3_0.patch,10,17,0
Math,41,math41_100_5_0.patch,1,18,0
Math,41,math41_100_5_0.patch,2,19,0
Math,41,math41_100_5_0.patch,3,19,0
Math,41,math41_100_5_0.patch,4,17,0
Math,41,math41_100_5_0.patch,5,16,0
Math,41,math41_100_5_0.patch,6,17,0
Math,41,math41_100_5_0.patch,7,18,0
Math,41,math41_100_5_0.patch,8,19,0
Math,41,math41_100_5_0.patch,9,18,0
Math,41,math41_100_5_0.patch,10,17,0
Math,41,math41_20_1_0.patch,1,18,0
Math,41,math41_20_1_0.patch,2,19,0
Math,41,math41_20_1_0.patch,3,19,0
Math,41,math41_20_1_0.patch,4,17,0
Math,41,math41_20_1_0.patch,5,16,0
Math,41,math41_20_1_0.patch,6,17,0
Math,41,math41_20_1_0.patch,7,18,0
Math,41,math41_20_1_0.patch,8,19,0
Math,41,math41_20_1_0.patch,9,18,0
Math,41,math41_20_1_0.patch,10,17,0
Math,41,math41_20_2_0.patch,1,18,0
Math,41,math41_20_2_0.patch,2,19,0
Math,41,math41_20_2_0.patch,3,19,0
Math,41,math41_20_2_0.patch,4,17,0
Math,41,math41_20_2_0.patch,5,16,0
Math,41,math41_20_2_0.patch,6,17,0
Math,41,math41_20_2_0.patch,7,18,0
Math,41,math41_20_2_0.patch,8,19,0
Math,41,math41_20_2_0.patch,9,18,0
Math,41,math41_20_2_0.patch,10,17,0
Math,41,math41_20_4_0.patch,1,18,0
Math,41,math41_20_4_0.patch,2,19,0
Math,41,math41_20_4_0.patch,3,19,0
Math,41,math41_20_4_0.patch,4,17,0
Math,41,math41_20_4_0.patch,5,16,0
Math,41,math41_20_4_0.patch,6,17,0
Math,41,math41_20_4_0.patch,7,18,0
Math,41,math41_20_4_0.patch,8,19,0
Math,41,math41_20_4_0.patch,9,18,0
Math,41,math41_20_4_0.patch,10,17,0
Math,41,math41_20_5_0.patch,1,18,0
Math,41,math41_20_5_0.patch,2,19,0
Math,41,math41_20_5_0.patch,3,19,0
Math,41,math41_20_5_0.patch,4,17,0
Math,41,math41_20_5_0.patch,5,16,0
Math,41,math41_20_5_0.patch,6,17,0
Math,41,math41_20_5_0.patch,7,18,0
Math,41,math41_20_5_0.patch,8,19,0
Math,41,math41_20_5_0.patch,9,18,0
Math,41,math41_20_5_0.patch,10,17,0
Math,41,math41_40_1_0.patch,1,18,0
Math,41,math41_40_1_0.patch,2,19,0
Math,41,math41_40_1_0.patch,3,19,0
Math,41,math41_40_1_0.patch,4,17,0
Math,41,math41_40_1_0.patch,5,16,0
Math,41,math41_40_1_0.patch,6,17,0
Math,41,math41_40_1_0.patch,7,18,0
Math,41,math41_40_1_0.patch,8,19,0
Math,41,math41_40_1_0.patch,9,18,0
Math,41,math41_40_1_0.patch,10,17,0
Math,41,math41_40_2_0.patch,1,18,0
Math,41,math41_40_2_0.patch,2,19,0
Math,41,math41_40_2_0.patch,3,19,0
Math,41,math41_40_2_0.patch,4,17,0
Math,41,math41_40_2_0.patch,5,16,0
Math,41,math41_40_2_0.patch,6,17,0
Math,41,math41_40_2_0.patch,7,18,0
Math,41,math41_40_2_0.patch,8,19,0
Math,41,math41_40_2_0.patch,9,18,0
Math,41,math41_40_2_0.patch,10,17,0
Math,41,math41_40_3_0.patch,1,18,0
Math,41,math41_40_3_0.patch,2,19,0
Math,41,math41_40_3_0.patch,3,19,0
Math,41,math41_40_3_0.patch,4,17,0
Math,41,math41_40_3_0.patch,5,16,0
Math,41,math41_40_3_0.patch,6,17,0
Math,41,math41_40_3_0.patch,7,18,0
Math,41,math41_40_3_0.patch,8,19,0
Math,41,math41_40_3_0.patch,9,18,0
Math,41,math41_40_3_0.patch,10,17,0
Math,41,math41_40_4_0.patch,1,18,0
Math,41,math41_40_4_0.patch,2,19,0
Math,41,math41_40_4_0.patch,3,19,0
Math,41,math41_40_4_0.patch,4,17,0
Math,41,math41_40_4_0.patch,5,16,0
Math,41,math41_40_4_0.patch,6,17,0
Math,41,math41_40_4_0.patch,7,18,0
Math,41,math41_40_4_0.patch,8,19,0
Math,41,math41_40_4_0.patch,9,18,0
Math,41,math41_40_4_0.patch,10,17,0
Math,41,math41_40_5_0.patch,1,18,0
Math,41,math41_40_5_0.patch,2,19,0
Math,41,math41_40_5_0.patch,3,19,0
Math,41,math41_40_5_0.patch,4,17,0
Math,41,math41_40_5_0.patch,5,16,0
Math,41,math41_40_5_0.patch,6,17,0
Math,41,math41_40_5_0.patch,7,18,0
Math,41,math41_40_5_0.patch,8,19,0
Math,41,math41_40_5_0.patch,9,18,0
Math,41,math41_40_5_0.patch,10,17,0
Math,41,math41_60_1_0.patch,1,18,0
Math,41,math41_60_1_0.patch,2,19,0
Math,41,math41_60_1_0.patch,3,19,0
Math,41,math41_60_1_0.patch,4,17,0
Math,41,math41_60_1_0.patch,5,16,0
Math,41,math41_60_1_0.patch,6,17,0
Math,41,math41_60_1_0.patch,7,18,0
Math,41,math41_60_1_0.patch,8,19,0
Math,41,math41_60_1_0.patch,9,18,0
Math,41,math41_60_1_0.patch,10,17,0
Math,41,math41_60_2_0.patch,1,18,0
Math,41,math41_60_2_0.patch,2,19,0
Math,41,math41_60_2_0.patch,3,19,0
Math,41,math41_60_2_0.patch,4,17,0
Math,41,math41_60_2_0.patch,5,16,0
Math,41,math41_60_2_0.patch,6,17,0
Math,41,math41_60_2_0.patch,7,18,0
Math,41,math41_60_2_0.patch,8,19,0
Math,41,math41_60_2_0.patch,9,18,0
Math,41,math41_60_2_0.patch,10,17,0
Math,41,math41_60_3_0.patch,1,18,0
Math,41,math41_60_3_0.patch,2,19,0
Math,41,math41_60_3_0.patch,3,19,0
Math,41,math41_60_3_0.patch,4,17,0
Math,41,math41_60_3_0.patch,5,16,0
Math,41,math41_60_3_0.patch,6,17,0
Math,41,math41_60_3_0.patch,7,18,0
Math,41,math41_60_3_0.patch,8,19,0
Math,41,math41_60_3_0.patch,9,18,0
Math,41,math41_60_3_0.patch,10,17,0
Math,41,math41_60_4_0.patch,1,18,0
Math,41,math41_60_4_0.patch,2,19,0
Math,41,math41_60_4_0.patch,3,19,0
Math,41,math41_60_4_0.patch,4,17,0
