Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Chart,1,chart1_20_2_seed2_StmtDelete_601.patch,10,77,1
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,1,88,1
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,2,85,0
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,3,73,0
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,4,82,1
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,5,76,0
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,6,83,1
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,7,82,0
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,8,69,1
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,9,79,1
Chart,1,chart1_20_2_seed3_StmtDelete_603.patch,10,77,1
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,1,88,1
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,2,85,0
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,3,73,0
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,4,82,1
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,5,76,0
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,6,83,1
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,7,82,0
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,8,69,1
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,9,79,1
Chart,1,chart1_20_2_seed5_StmtReplace_602_12.patch,10,77,1
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,1,88,1
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,2,85,0
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,3,73,0
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,4,82,1
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,5,76,0
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,6,83,1
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,7,82,0
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,8,69,1
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,9,79,1
Chart,1,chart1_20_2_seed6_StmtReplace_602_3.patch,10,77,1
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,1,88,1
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,2,85,0
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,3,73,0
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,4,82,1
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,5,76,0
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,6,83,1
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,7,82,0
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,8,69,1
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,9,79,1
Chart,1,chart1_20_2_seed9_StmtDelete_602.patch,10,77,1
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,1,88,1
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,2,85,0
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,3,73,0
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,4,82,1
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,5,76,0
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,6,83,1
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,7,82,0
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,8,69,1
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,9,79,1
Chart,1,chart1_20_3_seed10_StmtReplace_602_15.patch,10,77,1
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,1,88,1
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,2,85,0
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,3,73,0
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,4,82,1
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,5,76,0
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,6,83,1
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,7,82,0
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,8,69,1
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,9,79,1
Chart,1,chart1_20_3_seed16_StmtReplace_603_15.patch,10,77,1
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,1,88,1
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,2,85,0
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,3,73,0
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,4,82,1
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,5,76,0
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,6,83,1
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,7,82,0
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,8,69,1
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,9,79,1
Chart,1,chart1_20_3_seed1_StmtDelete_602.patch,10,77,1
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,1,88,1
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,2,85,0
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,3,73,0
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,4,82,1
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,5,76,0
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,6,83,1
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,7,82,0
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,8,69,1
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,9,79,1
Chart,1,chart1_20_3_seed20_StmtReplace_603_1.patch,10,77,1
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,1,88,1
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,2,85,0
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,3,73,0
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,4,82,1
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,5,76,0
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,6,83,1
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,7,82,0
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,8,69,1
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,9,79,1
Chart,1,chart1_20_3_seed2_StmtDelete_601.patch,10,77,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,1,88,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,2,85,0
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,3,73,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,4,82,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,5,76,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,6,83,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,7,82,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,8,69,2
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,9,79,1
Chart,1,chart1_20_3_seed4_StmtReplace_603_0.patch,10,77,1
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,1,88,1
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,2,85,0
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,3,73,0
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,4,82,1
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,5,76,0
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,6,83,1
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,7,82,0
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,8,69,1
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,9,79,1
Chart,1,chart1_20_3_seed5_StmtReplace_602_12.patch,10,77,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,1,88,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,2,85,0
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,3,73,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,4,82,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,5,76,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,6,83,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,7,82,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,8,69,2
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,9,79,1
Chart,1,chart1_20_3_seed6_StmtReplace_602_0.patch,10,77,1
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,1,88,1
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,2,85,0
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,3,73,0
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,4,82,1
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,5,76,0
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,6,83,1
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,7,82,0
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,8,69,1
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,9,79,1
Chart,1,chart1_20_3_seed7_StmtReplace_602_64.patch,10,77,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,1,88,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,2,85,0
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,3,73,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,4,82,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,5,76,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,6,83,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,7,82,0
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,8,69,2
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,9,79,1
Chart,1,chart1_20_4_seed13_StmtReplace_603_6.patch,10,77,1
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,1,88,1
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,2,85,0
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,3,73,0
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,4,82,1
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,5,76,0
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,6,83,1
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,7,82,0
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,8,69,1
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,9,79,1
Chart,1,chart1_20_4_seed16_StmtReplace_602_15.patch,10,77,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,1,88,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,2,85,0
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,3,73,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,4,82,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,5,76,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,6,83,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,7,82,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,8,69,2
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,9,79,1
Chart,1,chart1_20_4_seed17_StmtReplace_603_0.patch,10,77,1
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,1,88,1
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,2,85,0
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,3,73,0
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,4,82,1
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,5,76,0
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,6,83,1
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,7,82,0
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,8,69,1
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,9,79,1
Chart,1,chart1_20_4_seed1_StmtDelete_603.patch,10,77,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,1,88,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,2,85,0
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,3,73,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,4,82,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,5,76,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,6,83,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,7,82,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,8,69,2
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,9,79,1
Chart,1,chart1_20_4_seed4_StmtReplace_602_0.patch,10,77,1
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,1,88,1
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,2,85,0
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,3,73,0
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,4,82,1
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,5,76,0
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,6,83,1
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,7,82,0
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,8,69,1
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,9,79,1
Chart,1,chart1_20_4_seed5_StmtReplace_603_55.patch,10,77,1
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,1,88,1
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,2,85,0
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,3,73,0
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,4,82,1
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,5,76,0
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,6,83,1
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,7,82,0
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,8,69,1
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,9,79,1
Chart,1,chart1_20_4_seed6_StmtReplace_603_4.patch,10,77,1
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,1,88,1
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,2,85,0
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,3,73,0
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,4,82,1
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,5,76,0
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,6,83,1
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,7,82,0
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,8,69,1
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,9,79,1
Chart,1,chart1_20_4_seed7_StmtReplace_602_64.patch,10,77,1
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,1,88,1
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,2,85,0
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,3,73,0
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,4,82,1
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,5,76,0
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,6,83,1
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,7,82,0
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,8,69,1
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,9,79,1
Chart,1,chart1_20_4_seed8_StmtDelete_601.patch,10,77,1
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,1,88,1
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,2,85,0
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,3,73,0
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,4,82,1
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,5,76,0
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,6,83,1
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,7,82,0
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,8,69,1
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,9,79,1
Chart,1,chart1_20_4_seed9_StmtReplace_603_63.patch,10,77,1
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,1,88,1
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,2,85,0
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,3,73,0
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,4,82,1
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,5,76,0
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,6,83,1
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,7,82,0
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,8,69,1
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,9,79,1
Chart,1,chart1_20_5_seed16_StmtReplace_601_4.patch,10,77,1
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,1,88,1
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,2,85,0
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,3,73,0
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,4,82,1
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,5,76,0
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,6,83,1
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,7,82,0
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,8,69,1
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,9,79,1
Chart,1,chart1_20_5_seed1_StmtDelete_602.patch,10,77,1
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,1,88,1
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,2,85,0
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,3,73,0
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,4,82,1
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,5,76,0
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,6,83,1
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,7,82,0
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,8,69,1
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,9,79,1
Chart,1,chart1_20_5_seed20_StmtReplace_602_12.patch,10,77,1
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,1,88,1
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,2,85,0
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,3,73,0
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,4,82,1
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,5,76,0
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,6,83,1
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,7,82,0
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,8,69,1
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,9,79,1
Chart,1,chart1_20_5_seed2_StmtDelete_603.patch,10,77,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,1,88,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,2,85,0
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,3,73,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,4,82,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,5,76,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,6,83,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,7,82,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,8,69,2
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,9,79,1
Chart,1,chart1_20_5_seed4_StmtReplace_602_0.patch,10,77,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,1,88,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,2,85,0
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,3,73,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,4,82,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,5,76,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,6,83,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,7,82,0
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,8,69,2
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,9,79,1
Chart,1,chart1_20_5_seed5_StmtReplace_601_6.patch,10,77,1
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,1,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,2,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,3,23,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,4,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,5,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,6,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,7,23,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,8,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,9,22,0
Chart,13,chart13_100_1_seed10_StmtAppend_144_264.patch,10,21,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,1,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,2,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,3,23,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,4,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,5,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,6,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,7,23,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,8,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,9,22,0
Chart,13,chart13_100_1_seed13_StmtAppend_227_264.patch,10,21,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,1,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,2,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,3,23,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,4,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,5,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,6,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,7,23,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,8,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,9,22,0
Chart,13,chart13_100_1_seed15_StmtAppend_137_264.patch,10,21,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,1,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,2,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,3,23,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,4,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,5,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,6,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,7,23,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,8,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,9,22,0
Chart,13,chart13_100_1_seed16_StmtReplace_134_263.patch,10,21,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,1,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,2,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,3,23,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,4,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,5,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,6,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,7,23,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,8,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,9,22,0
Chart,13,chart13_100_1_seed18_StmtAppend_132_263.patch,10,21,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,1,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,2,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,3,23,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,4,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,5,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,6,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,7,23,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,8,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,9,22,0
Chart,13,chart13_100_1_seed19_StmtReplace_227_261.patch,10,21,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,1,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,2,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,3,23,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,4,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,5,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,6,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,7,23,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,8,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,9,22,0
Chart,13,chart13_100_1_seed1_StmtReplace_232_0.patch,10,21,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,1,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,2,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,3,23,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,4,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,5,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,6,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,7,23,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,8,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,9,22,0
Chart,13,chart13_100_1_seed2_StmtDelete_227.patch,10,21,0
Chart,13,chart13_100_1_seed3_StmtDelete_226.patch,1,22,0
